Id,countryCode,stateName,StateCode
5264,IR/IRN,Ost?n-e Khor?s?n-e Jon?b?,-
5265,IR/IRN,Ost?n-e Khor?s?n-e Shom?l?,-
5266,IR/IRN,Ost?n-e Kh?zest?n,-
5267,IR/IRN,Ost?n-e Kohg?l?yeh va B?yer A?mad,-
5268,IR/IRN,Ost?n-e Kordest?n,-
5269,IR/IRN,Ost?n-e Lorest?n,-
5270,IR/IRN,Ost?n-e Qazv?n,-
5271,IR/IRN,Ost?n-e Qom,-
5272,IR/IRN,Ost?n-e S?st?n va Bal?chest?n,-
5273,IR/IRN,Ost?n-e Tehr?n,-
5274,IR/IRN,Ost?n-e Yazd,-
5275,IR/IRN,Razavi Khorasan Province,-
5276,IR/IRN,Semn?n Province,-
5277,IR/IRN,Zanjan Province,-
5278,IS/IS,Capital Region,-
5279,IS/IS,East,-
5280,IS/IS,Northeast,-
5281,IS/IS,Northwest,-
5282,IS/IS,South,-
5283,IS/IS,Southern Peninsula,-
5284,IS/IS,West,-
5285,IS/IS,Westfjords,-
5286,IT/ITA,Abruzzo,-
5287,IT/ITA,Aosta Valley,-
5288,IT/ITA,Apulia,-
5289,IT/ITA,Basilicate,-
5290,IT/ITA,Calabria,-
5291,IT/ITA,Campania,-
5292,IT/ITA,Friuli,-
5293,IT/ITA,Latium,-
5294,IT/ITA,Liguria,-
5295,IT/ITA,Lombardy,-
5296,IT/ITA,Piedmont,-
5297,IT/ITA,Regione Emilia-Romagna,-
5298,IT/ITA,Regione Molise,-
5299,IT/ITA,Sardinia,-
5300,IT/ITA,Sicily,-
5301,IT/ITA,The Marches,-
5302,IT/ITA,Trentino-Alto Adige,-
5303,IT/ITA,Tuscany,-
5304,IT/ITA,Umbria,-
5305,IT/ITA,Veneto,-
5306,JM/JAM,Hanover Parish,-
5307,JM/JAM,Kingston,-
5308,JM/JAM,Parish of Clarendon,-
5309,JM/JAM,Parish of Manchester,-
5310,JM/JAM,Parish of Portland,-
5311,JM/JAM,Parish of Saint Andrew,-
5312,JM/JAM,Parish of Saint Ann,-
5313,JM/JAM,Parish of Saint Catherine,-
5314,JM/JAM,Parish of Saint Elizabeth,-
5315,JM/JAM,Parish of Saint James,-
5316,JM/JAM,Parish of Saint Mary,-
5317,JM/JAM,Parish of Saint Thomas,-
5318,JM/JAM,Parish of Trelawny,-
5319,JM/JAM,Parish of Westmoreland,-
5320,JO/JOR,Ajlun,-
5321,JO/JOR,Amman,-
5322,JO/JOR,Aqaba,-
5323,JO/JOR,Balqa,-
5324,JO/JOR,Irbid,-
5325,JO/JOR,Jerash,-
5326,JO/JOR,Karak,-
5327,JO/JOR,Ma'an,-
5328,JO/JOR,Madaba,-
5329,JO/JOR,Mafraq,-
5330,JO/JOR,Tafielah,-
5331,JO/JOR,Zarqa,-
5332,JP/JPN,Aichi-ken,-
5333,JP/JPN,Akita-ken,-
5334,JP/JPN,Aomori-ken,-
5335,JP/JPN,Chiba-ken,-
5336,JP/JPN,Ehime,-
5337,JP/JPN,Fukui-ken,-
5338,JP/JPN,Fukuoka-ken,-
5339,JP/JPN,Fukushima-ken,-
5340,JP/JPN,Gifu-ken,-
5341,JP/JPN,Gumma-ken,-
5342,JP/JPN,Hiroshima-ken,-
5343,JP/JPN,Hokkaid?,-
5344,JP/JPN,Hy?go-ken,-
5345,JP/JPN,Ibaraki-ken,-
5346,JP/JPN,Ishikawa-ken,-
5347,JP/JPN,Iwate-ken,-
5348,JP/JPN,Kagawa-ken,-
5349,JP/JPN,Kagoshima-ken,-
5350,JP/JPN,Kanagawa-ken,-
5351,JP/JPN,K?chi-ken,-
5352,JP/JPN,Kumamoto-ken,-
5353,JP/JPN,Ky?to-fu,-
5354,JP/JPN,Mie-ken,-
5355,JP/JPN,Miyagi-ken,-
5356,JP/JPN,Miyazaki-ken,-
5357,JP/JPN,Nagano-ken,-
5358,JP/JPN,Nagasaki-ken,-
5359,JP/JPN,Nara,-
5360,JP/JPN,Niigata-ken,-
5361,JP/JPN,?ita-ken,-
5362,JP/JPN,Okayama-ken,-
5363,JP/JPN,Okinawa-ken,-
5364,JP/JPN,?saka-fu,-
5365,JP/JPN,Saga-ken,-
5366,JP/JPN,Saitama-ken,-
5367,JP/JPN,Shiga-ken,-
5368,JP/JPN,Shimane-ken,-
5369,JP/JPN,Shizuoka-ken,-
5370,JP/JPN,Tochigi-ken,-
5371,JP/JPN,Tokushima-ken,-
5372,JP/JPN,T?ky?-to,-
5373,JP/JPN,Tottori-ken,-
5374,JP/JPN,Toyama-ken,-
5375,JP/JPN,Wakayama-ken,-
5376,JP/JPN,Yamagata-ken,-
5377,JP/JPN,Yamaguchi-ken,-
5378,JP/JPN,Yamanashi-ken,-
5379,KE/KEN,Central Province,-
5380,KE/KEN,Coast Province,-
5381,KE/KEN,Eastern,-
5382,KE/KEN,Nairobi Area,-
5383,KE/KEN,North Eastern Province,-
5384,KE/KEN,Nyanza Province,-
5385,KE/KEN,Rift Valley Province,-
5386,KE/KEN,Western Province,-
5387,KG/KGZ,Batkenskaya Oblast',-
5388,KG/KGZ,Bishkek Shaary,-
5389,KG/KGZ,Chuyskaya Oblast',-
5390,KG/KGZ,Jalal-Abad Oblasty,-
5391,KG/KGZ,Narynskaya Oblast',-
5392,KG/KGZ,Oshskaya Oblast',-
5393,KG/KGZ,Talasskaya Oblast',-
5394,KG/KGZ,Ysyk-Köl Oblasty,-
5395,KH/KHM,Khêt Si?mréab-?târ Méanchey,-
5396,KH/KHM,Khétt Bântéay Méan Che?y,-
5397,KH/KHM,Khétt B?tdâmbâng,-
5398,KH/KHM,Khétt Kâmpóng Cham,-
5399,KH/KHM,Khétt Kâmpóng Chhn?ng,-
5400,KH/KHM,Khétt Kâmpóng Spœ,-
5401,KH/KHM,Khétt Kâmpóng Thum,-
5402,KH/KHM,Khétt Kâmpôt,-
5403,KH/KHM,Khétt Kândal,-
5404,KH/KHM,Khétt Kaôh K?ng,-
5405,KH/KHM,Khétt Krâchéh,-
5406,KH/KHM,Khétt Môndôl Kiri,-
5407,KH/KHM,Khétt Po?th?s?t,-
5408,KH/KHM,Khétt Pre?h V?héar,-
5409,KH/KHM,Khétt Prey Vêng,-
5410,KH/KHM,Khétt Rôtân?h Kiri,-
5411,KH/KHM,Khétt Si?m Réab,-
5412,KH/KHM,Khétt Stœ?ng Trêng,-
5413,KH/KHM,Khétt Svay Ri?ng,-
5414,KH/KHM,Khétt Takêv,-
5415,KH/KHM,Kr?ng Phnum Pénh,-
5416,KH/KHM,Kr?ng Pre?h Seihân?,-
5417,KI/KIR,Gilbert Islands,-
5418,KI/KIR,Line Islands,-
5419,KM/COM,Anjouan,-
5420,KM/COM,Grande Comore,-
5421,KM/COM,Mohéli,-
5422,KN/KNA,Christ Church Nichola Town,-
5423,KN/KNA,Saint Anne Sandy Point,-
5424,KN/KNA,Saint George Basseterre,-
5425,KN/KNA,Saint George Gingerland,-
5426,KN/KNA,Saint James Windward,-
5427,KN/KNA,Saint John Capesterre,-
5428,KN/KNA,Saint John Figtree,-
5429,KN/KNA,Saint Mary Cayon,-
5430,KN/KNA,Saint Paul Capesterre,-
5431,KN/KNA,Saint Paul Charlestown,-
5432,KN/KNA,Saint Peter Basseterre,-
5433,KN/KNA,Saint Thomas Lowland,-
5434,KN/KNA,Saint Thomas Middle Island,-
5435,KN/KNA,Trinity Palmetto Point,-
5436,KP/PRK,Chagang-do,-
5437,KP/PRK,Gangwon,-
5438,KP/PRK,Hamgy?ng-bukto,-
5439,KP/PRK,Hamgy?ng-namdo,-
5440,KP/PRK,Hwanghae-bukto,-
5441,KP/PRK,Hwanghae-namdo,-
5442,KP/PRK,Kaes?ng-si,-
5443,KP/PRK,Najin S?nbong-si,-
5444,KP/PRK,Namp’o-si,-
5445,KP/PRK,P’y?ngan-bukto,-
5446,KP/PRK,P’y?ngan-namdo,-
5447,KP/PRK,P’y?ngyang-si,-
5448,KP/PRK,Yanggang-do,-
5449,KR/KOR,Busan,-
5450,KR/KOR,Daegu,-
5451,KR/KOR,Daejeon,-
5452,KR/KOR,Gangwon,-
5453,KR/KOR,Gwangju,-
5454,KR/KOR,Gyeonggi,-
5455,KR/KOR,Incheon,-
5456,KR/KOR,Jeju,-
5457,KR/KOR,North Chungcheong,-
5458,KR/KOR,North Gyeongsang,-
5459,KR/KOR,North Jeolla,-
5460,KR/KOR,Seoul,-
5461,KR/KOR,South Chungcheong,-
5462,KR/KOR,South Gyeongsang,-
5463,KR/KOR,South Jeolla,-
5464,KR/KOR,Ulsan,-
5465,KW/KWT,Al Farwaniyah,-
5466,KW/KWT,Mu??faz?at al `??imah,-
5467,KW/KWT,Mu??faz?at al A?mad?,-
5468,KW/KWT,Mu??faz?at ?awall?,-
5469,KW/KWT,Mu??faz?at Jahr?',-
5470,KW/KWT,Mu??faz?atalWafrah,-
5471,KZ/KAZ,Akmolinskaya Oblast',-
5472,KZ/KAZ,Almatinskaya Oblast',-
5473,KZ/KAZ,Aqtöbe Oblysy,-
5474,KZ/KAZ,Atyra? Oblysy,-
5475,KZ/KAZ,Batys Qazaqstan Oblysy,-
5476,KZ/KAZ,East Kazakhstan,-
5477,KZ/KAZ,Gorod Almaty,-
5478,KZ/KAZ,Gorod Astana,-
5479,KZ/KAZ,Köksheta? Oblysy,-
5480,KZ/KAZ,Kostanayskaya Oblast',-
5481,KZ/KAZ,Mangghysta? Oblysy,-
5482,KZ/KAZ,Pavlodar Oblysy,-
5483,KZ/KAZ,Qaraghandy Oblysy,-
5484,KZ/KAZ,Qyzylorda Oblysy,-
5485,KZ/KAZ,Semey Oblysy,-
5486,KZ/KAZ,Severo-Kazakhstanskaya Oblast',-
5487,KZ/KAZ,Taldyqorghan Oblysy,-
5488,KZ/KAZ,Torghay Oblysy,-
5489,KZ/KAZ,Yuzhno-Kazakhstanskaya Oblast',-
5490,KZ/KAZ,Zhambyl Oblysy,-
5491,KZ/KAZ,Zhezqazghan Oblysy,-
5492,LA/LAO,Kamphèng Nakhon Viangchan,-
5493,LA/LAO,Khétphisét Xaisômboun,-
5494,LA/LAO,Khouèng Attapu,-
5495,LA/LAO,Khouèng Bokéo,-
5496,LA/LAO,Khouèng Bolikhamxai,-
5497,LA/LAO,Khouèng Champasak,-
5498,LA/LAO,Khouèng Houaphan,-
5499,LA/LAO,Khouèng Khammouan,-
5500,LA/LAO,Khouèng Louangnamtha,-
5501,LA/LAO,Khouèng Louangphrabang,-
5502,LA/LAO,Khouèng Oudômxai,-
5503,LA/LAO,Khouèng Phôngsali,-
5504,LA/LAO,Khouèng Salavan,-
5505,LA/LAO,Khouèng Savannakhét,-
5506,LA/LAO,Khouèng Viangchan,-
5507,LA/LAO,Khouèng Xaignabouli,-
5508,LA/LAO,Khouèng Xékong,-
5509,LA/LAO,Khouèng Xiangkhoang,-
5510,LB/LBN,Mohafazat Aakâr,-
5511,LB/LBN,Mohafazat Baalbek-Hermel,-
5512,LB/LBN,Mohafazat Béqaa,-
5513,LB/LBN,Mohafazat Beyrouth,-
5514,LB/LBN,Mohafazat Liban-Nord,-
5515,LB/LBN,Mohafazat Liban-Sud,-
5516,LB/LBN,Mohafazat Mont-Liban,-
5517,LB/LBN,Mohafazat Nabatîyé,-
5518,LC/LCA,Quarter of Anse-la-Raye,-
5519,LC/LCA,Quarter of Castries,-
5520,LC/LCA,Quarter of Choiseul,-
5521,LC/LCA,Quarter of Dauphin,-
5522,LC/LCA,Quarter of Dennery,-
5523,LC/LCA,Quarter of Gros-Islet,-
5524,LC/LCA,Quarter of Laborie,-
5525,LC/LCA,Quarter of Micoud,-
5526,LC/LCA,Quarter of Praslin,-
5527,LC/LCA,Quarter of Soufrière,-
5528,LC/LCA,Quarter of Vieux-Fort,-
5529,LI/LIE,Gemeinde Balzers,-
5530,LI/LIE,Gemeinde Eschen,-
5531,LI/LIE,Gemeinde Gamprin,-
5532,LI/LIE,Gemeinde Mauren,-
5533,LI/LIE,Gemeinde Planken,-
5534,LI/LIE,Gemeinde Ruggell,-
5535,LI/LIE,Gemeinde Schaan,-
5536,LI/LIE,Gemeinde Schellenberg,-
5537,LI/LIE,Gemeinde Triesen,-
5538,LI/LIE,Gemeinde Triesenberg,-
5539,LI/LIE,Gemeinde Vaduz,-
5540,LK/LKA,Central Province,-
5541,LK/LKA,North Central Province,-
5542,LK/LKA,North Eastern Province,-
5543,LK/LKA,North Western Province,-
5544,LK/LKA,Province of Sabaragamuwa,-
5545,LK/LKA,Province of Uva,-
5546,LK/LKA,Southern Province,-
5547,LK/LKA,Western Province,-
5548,LR/LBR,Bomi County,-
5549,LR/LBR,Bong County,-
5550,LR/LBR,Gbarpolu County,-
5551,LR/LBR,Grand Bassa County,-
5552,LR/LBR,Grand Cape Mount County,-
5553,LR/LBR,Grand Gedeh County,-
5554,LR/LBR,Grand Kru County,-
5555,LR/LBR,Lofa County,-
5556,LR/LBR,Margibi County,-
5557,LR/LBR,Maryland County,-
5558,LR/LBR,Montserrado County,-
5559,LR/LBR,Nimba County,-
5560,LR/LBR,River Cess County,-
5561,LR/LBR,River Gee County,-
5562,LR/LBR,Sinoe County,-
5563,LS/LSO,Berea District,-
5564,LS/LSO,Butha-Buthe District,-
5565,LS/LSO,Leribe District,-
5566,LS/LSO,Mafeteng District,-
5567,LS/LSO,Maseru District,-
5568,LS/LSO,Mohale's Hoek District,-
5569,LS/LSO,Mokhotlong District,-
5570,LS/LSO,Qacha's Nek District,-
5571,LS/LSO,Quthing District,-
5572,LS/LSO,Thaba-Tseka District,-
5573,LT/LTU,Alytaus Apskritis,-
5574,LT/LTU,Kauno Apskritis,-
5575,LT/LTU,Klaip?dos Apskritis,-
5576,LT/LTU,Marijampol?s Apskritis,-
5577,LT/LTU,Panev?žio Apskritis,-
5578,LT/LTU,Šiauli? Apskritis,-
5579,LT/LTU,Taurag?s Apskritis,-
5580,LT/LTU,Telši? Apskritis,-
5581,LT/LTU,Utenos Apskritis,-
5582,LT/LTU,Vilniaus Apskritis,-
5583,LU/LUX,District de Diekirch,-
5584,LU/LUX,District de Grevenmacher,-
5585,LU/LUX,District de Luxembourg,-
5586,LV/LVA,Aizkraukles Rajons,-
5587,LV/LVA,Al?ksnes Rajons,-
5588,LV/LVA,Balvu Rajons,-
5589,LV/LVA,Bauskas Rajons,-
5590,LV/LVA,C?su Rajons,-
5591,LV/LVA,Daugavpils,-
5592,LV/LVA,Daugavpils Rajons,-
5593,LV/LVA,Dobeles Rajons,-
5594,LV/LVA,Gulbenes Rajons,-
5595,LV/LVA,J?kabpils Rajons,-
5596,LV/LVA,Jelgava,-
5597,LV/LVA,Jelgavas Rajons,-
5598,LV/LVA,J?rmala,-
5599,LV/LVA,Kr?slavas Rajons,-
5600,LV/LVA,Kuld?gas Rajons,-
5601,LV/LVA,Liep?ja,-
5602,LV/LVA,Liep?jas Rajons,-
5603,LV/LVA,Limbažu Rajons,-
5604,LV/LVA,Ludzas Rajons,-
5605,LV/LVA,Madonas Rajons,-
5606,LV/LVA,Ogres Rajons,-
5607,LV/LVA,Prei?u Rajons,-
5608,LV/LVA,R?zekne,-
5609,LV/LVA,R?zeknes Rajons,-
5610,LV/LVA,R?ga,-
5611,LV/LVA,R?gas Rajons,-
5612,LV/LVA,Saldus Rajons,-
5613,LV/LVA,Talsu Rajons,-
5614,LV/LVA,Tukuma Rajons,-
5615,LV/LVA,Valkas Rajons,-
5616,LV/LVA,Valmieras Rajons,-
5617,LV/LVA,Ventspils,-
5618,LV/LVA,Ventspils Rajons,-
5619,LY/LBY,Balad?yat Ajd?biy?,-
5620,LY/LBY,Balad?yat al `Az?z?yah,-
5621,LY/LBY,Balad?yat al `Ujayl?t,-
5622,LY/LBY,Balad?yat al Aby?r,-
5623,LY/LBY,Balad?yat al Bay??',-
5624,LY/LBY,Balad?yat al F?ti?,-
5625,LY/LBY,Balad?yat al Jabal al Akh?ar,-
5626,LY/LBY,Balad?yat al Jufrah,-
5627,LY/LBY,Balad?yat al Jumayl,-
5628,LY/LBY,Balad?yat al Khums,-
5629,LY/LBY,Balad?yat al Kufrah,-
5630,LY/LBY,Balad?yat al Marj,-
5631,LY/LBY,Balad?yat al Qar?b?ll,-
5632,LY/LBY,Balad?yat al Qubbah,-
5633,LY/LBY,Balad?yat an Nuq?? al Khams,-
5634,LY/LBY,Balad?yat ash Sh??i',-
5635,LY/LBY,Balad?yat Awb?r?,-
5636,LY/LBY,Balad?yat az Zahr?',-
5637,LY/LBY,Balad?yat az Z?wiyah,-
5638,LY/LBY,Balad?yat Bangh?z?,-
5639,LY/LBY,Balad?yat Ban? Wal?d,-
5640,LY/LBY,Balad?yat Bin Jaww?d,-
5641,LY/LBY,Balad?yat Darnah,-
5642,LY/LBY,Balad?yat Ghad?mis,-
5643,LY/LBY,Balad?yat Ghary?n,-
5644,LY/LBY,Balad?yat Gh?t,-
5645,LY/LBY,Balad?yat J?d?,-
5646,LY/LBY,Balad?yat J?l?,-
5647,LY/LBY,Balad?yat Janz?r,-
5648,LY/LBY,Balad?yat Mi?r?tah,-
5649,LY/LBY,Balad?yat Mizdah,-
5650,LY/LBY,Balad?yat Murzuq,-
5651,LY/LBY,Balad?yat N?l?t,-
5652,LY/LBY,Balad?yat Qam?nis,-
5653,LY/LBY,Balad?yat Qa?r Bin Ghash?r,-
5654,LY/LBY,Balad?yat Sabh?,-
5655,LY/LBY,Balad?yat ?abr?tah,-
5656,LY/LBY,Balad?yat Sawfajj?n,-
5657,LY/LBY,Balad?yat Sha???t,-
5658,LY/LBY,Balad?yat ?urm?n,-
5659,LY/LBY,Balad?yat Surt,-
5660,LY/LBY,Balad?yat ?ar?bulus,-
5661,LY/LBY,Balad?yat Tarh?nah,-
5662,LY/LBY,Balad?yat ?ubruq,-
5663,LY/LBY,Balad?yat T?krah,-
5664,LY/LBY,Balad?yat Yafran,-
5665,LY/LBY,Balad?yat Zl??an,-
5666,LY/LBY,Balad?yat Zuw?rah,-
5667,MA/MAR,Laâyoune-Boujdour-Sakia El Hamra,-
5668,MA/MAR,Région de Chaouia-Ouardigha,-
5669,MA/MAR,Région de Doukkala-Abda,-
5670,MA/MAR,Région de Fès-Boulemane,-
5671,MA/MAR,Région de Gharb-Chrarda-Beni Hssen,-
5672,MA/MAR,Région de Guelmim-Es Smara,-
5673,MA/MAR,Région de l' Oriental,-
5674,MA/MAR,Région de Marrakech-Tensift-Al Haouz,-
5675,MA/MAR,Région de Meknès-Tafilalet,-
5676,MA/MAR,Région de Rabat-Salé-Zemmour-Zaër,-
5677,MA/MAR,Région de Souss-Massa-Drâa,-
5678,MA/MAR,Région de Tadla-Azilal,-
5679,MA/MAR,Région de Tanger-Tétouan,-
5680,MA/MAR,Région de Taza-Al Hoceima-Taounate,-
5681,MA/MAR,Région du Grand Casablanca,-
5682,MC/MCO,Commune de Monaco,-
5683,MD/MDA,Balti Judetul,-
5684,MD/MDA,Cahul Judetul,-
5685,MD/MDA,Cainari Raionul,-
5686,MD/MDA,Camenca Raionul,-
5687,MD/MDA,Ceadîr-Lunga Raionul,-
5688,MD/MDA,Comrat Raionul,-
5689,MD/MDA,Edinet Judetul,-
5690,MD/MDA,Grigoriopol Raionul,-
5691,MD/MDA,Lapusna Judetul,-
5692,MD/MDA,Municipiul Bender,-
5693,MD/MDA,Municipiul Chi?in?u,-
5694,MD/MDA,Municipul B?l?i,-
5695,MD/MDA,Orhei Judetul,-
5696,MD/MDA,Raionul Anenii Noi,-
5697,MD/MDA,Raionul Basarabeasca,-
5698,MD/MDA,Raionul Briceni,-
5699,MD/MDA,Raionul Cahul,-
5700,MD/MDA,Raionul C?l?ra?i,-
5701,MD/MDA,Raionul Cantemir,-
5702,MD/MDA,Raionul C?u?eni,-
5703,MD/MDA,Raionul Cimi?lia,-
5704,MD/MDA,Raionul Criuleni,-
5705,MD/MDA,Raionul Dondu?eni,-
5706,MD/MDA,Raionul Drochia,-
5707,MD/MDA,Raionul Dub?sari,-
5708,MD/MDA,Raionul Edine?,-
5709,MD/MDA,Raionul F?le?ti,-
5710,MD/MDA,Raionul Flore?ti,-
5711,MD/MDA,Raionul Glodeni,-
5712,MD/MDA,Raionul Hînce?ti,-
5713,MD/MDA,Raionul Ialoveni,-
5714,MD/MDA,Raionul Leova,-
5715,MD/MDA,Raionul Nisporeni,-
5716,MD/MDA,Raionul Ocni?a,-
5717,MD/MDA,Raionul Orhei,-
5718,MD/MDA,Raionul Rezina,-
5719,MD/MDA,Raionul Rî?cani,-
5720,MD/MDA,Raionul Sîngerei,-
